TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-693,1,16.077398979,1.6259715058,13.147362102,1.6375382638,9.9378300099,16.356894193,9.9700810982,16.368423083,-0.016700113,-0.021889989,-3.231422081,3.1876421027,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-692,1,16.078736336,1.6258492191,13.149022575,1.637419954,9.9397223676,16.358322782,9.9700810982,16.368423083,-0.015362756,-0.020229515,-3.229529723,3.1890706919,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-691,1,16.080073693,1.6257278429,13.150683048,1.6373025296,9.9416129898,16.359753107,9.9700810982,16.368423083,-0.014025398,-0.018569042,-3.227639101,3.1905010166,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-690,1,16.081411051,1.6256073773,13.152343522,1.6371859908,9.9435018763,16.361185168,9.9700810982,16.368423083,-0.012688041,-0.016908569,-3.225750214,3.1919330771,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-689,1,16.082748408,1.6254878226,13.154003995,1.6370703378,9.9453890266,16.362618964,9.9700810982,16.368423083,-0.011350683,-0.015248095,-3.223863064,3.1933668738,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-688,1,16.084085766,1.6253691789,13.155664469,1.6369555708,9.9472744403,16.364054498,9.9700810982,16.368423083,-0.010013326,-0.013587622,-3.22197765,3.1948024071,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-687,1,16.085423123,1.6252514464,13.157324942,1.6368416901,9.9491581171,16.365491768,9.9700810982,16.368423083,-0.008675969,-0.011927148,-3.220093973,3.1962396772,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-686,1,16.08676048,1.6251346255,13.158985416,1.6367286957,9.9510400567,16.366930775,9.9700810982,16.368423083,-0.007338611,-0.010266675,-3.218212034,3.1976786846,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-685,1,16.088097838,1.6250187161,13.160645889,1.6366165878,9.9529202586,16.36837152,9.9700810982,16.368423083,-0.006001254,-0.008606201,-3.216331832,3.1991194297,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-684,1,16.089435195,1.6249037187,13.162306363,1.6365053667,9.9547987225,16.369814003,9.9700810982,16.368423083,-0.004663896,-0.006945728,-3.214453368,3.2005619128,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-683,1,16.090772553,1.6247896332,13.163966836,1.6363950326,9.956675448,16.371258225,9.9700810982,16.368423083,-0.003326539,-0.005285254,-3.212576642,3.2020061342,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-682,1,16.09210991,1.62467646,13.16562731,1.6362855855,9.9585504349,16.372704185,9.9700810982,16.368423083,-0.001989182,-0.003624781,-3.210701656,3.2034520943,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-681,1,16.093447267,1.6245641992,13.167287783,1.6361770257,9.9604236827,16.374151884,9.9700810982,16.368423083,-0.000651824,-0.001964307,-3.208828408,3.2048997935,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-680,1,16.094784625,1.624452851,13.168948257,1.6360693534,9.9622951911,16.375601323,9.9700810982,16.368423083,0.0006855332,-0.000303834,-3.206956899,3.2063492321,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-679,1,16.096121982,1.6243424156,13.17060873,1.6359625688,9.9641649597,16.377052501,9.9700810982,16.368423083,0.0020228906,0.0013566398,-3.205087131,3.2078004104,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
