TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-294,5,80.640453501,0.394545913,76.031356495,0.3722405852,75.301778251,76.760934739,75.954309609,77.504881018,-0.81680774,-0.698238818,-1.427817062,0.0313394261,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-293,5,80.64138217,0.3945385383,76.032603308,0.3722327214,75.303040477,76.76216614,75.954309609,77.504881018,-0.815879071,-0.696992005,-1.426554836,0.0325708263,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-292,5,80.642322906,0.3945386699,76.033860482,0.3722327773,75.304297541,76.763423423,75.954309609,77.504881018,-0.814938335,-0.695734831,-1.425297772,0.0338281093,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-291,5,80.643275837,0.3945463538,76.035128075,0.3722408014,75.305549407,76.764706743,75.954309609,77.504881018,-0.813985404,-0.694467238,-1.424045906,0.0351114294,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-290,5,80.644241092,0.3945616315,76.036406147,0.3722568375,75.306796049,76.766016245,75.954309609,77.504881018,-0.81302015,-0.693189167,-1.422799265,0.0364209313,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-289,5,80.645218798,0.3945845402,76.037694756,0.3722809246,75.308037448,76.767352063,75.954309609,77.504881018,-0.812042443,-0.691900558,-1.421557866,0.0377567501,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-288,5,80.646209085,0.3946151122,76.038993961,0.3723130968,75.309273596,76.768714325,75.954309609,77.504881018,-0.811052157,-0.690601353,-1.420321717,0.0391190114,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-287,5,80.64721208,0.3946533753,76.040303821,0.3723533833,75.310504496,76.770103145,75.954309609,77.504881018,-0.810049162,-0.689291493,-1.419090817,0.0405078315,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-286,5,80.648227912,0.3946993529,76.041624394,0.3724018085,75.311730158,76.77151863,75.954309609,77.504881018,-0.80903333,-0.687970919,-1.417865155,0.0419233168,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-285,5,80.649256709,0.3947530637,76.042955741,0.3724583916,75.312950604,76.772960877,75.954309609,77.504881018,-0.808004533,-0.686639573,-1.41664471,0.0433655641,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-284,5,80.650298599,0.3948145217,76.044297918,0.3725231473,75.314165863,76.774429974,75.954309609,77.504881018,-0.806962642,-0.685297395,-1.415429451,0.0448346607,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-283,5,80.651353712,0.3948837364,76.045650987,0.372596085,75.315375976,76.775925998,75.954309609,77.504881018,-0.80590753,-0.683944327,-1.414219338,0.0463306842,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-282,5,80.652422174,0.3949607126,76.047015004,0.3726772095,75.316580992,76.777449016,75.954309609,77.504881018,-0.804839067,-0.68258031,-1.413014322,0.0478537024,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-281,5,80.653504115,0.3950454506,76.048390029,0.3727665203,75.317780971,76.778999087,75.954309609,77.504881018,-0.803757126,-0.681205284,-1.411814342,0.0494037738,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-280,5,80.654599663,0.395137946,76.049776121,0.3728640124,75.318975982,76.78057626,75.954309609,77.504881018,-0.802661578,-0.679819192,-1.410619331,0.0509809468,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-279,5,80.655708946,0.3952381898,76.051173339,0.3729696756,75.320166104,76.782180574,75.954309609,77.504881018,-0.801552295,-0.678421975,-1.40942921,0.0525852605,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-278,5,80.656832093,0.3953461684,76.052581741,0.3730834948,75.321351424,76.783812058,75.954309609,77.504881018,-0.800429148,-0.677013573,-1.408243889,0.0542167442,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-277,5,80.657969231,0.3954618637,76.054001386,0.3732054502,75.322532041,76.785470731,75.954309609,77.504881018,-0.79929201,-0.675593927,-1.407063272,0.0558754178,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-276,5,80.65912049,0.3955852529,76.055432334,0.3733355169,75.323708063,76.787156605,75.954309609,77.504881018,-0.798140751,-0.674162979,-1.40588725,0.0575612915,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-275,5,80.660285997,0.3957163086,76.056874643,0.3734736652,75.324879606,76.788869679,75.954309609,77.504881018,-0.796975244,-0.672720671,-1.404715708,0.0592743659,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-274,5,80.661465881,0.3958549991,76.058328371,0.3736198607,75.326046796,76.790609946,75.954309609,77.504881018,-0.79579536,-0.671266942,-1.403548517,0.0610146324,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-273,5,80.66266027,0.3960012881,76.059793578,0.3737740641,75.32720977,76.792377386,75.954309609,77.504881018,-0.794600971,-0.669801735,-1.402385543,0.0627820726,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-272,5,80.663869292,0.3961551345,76.061270323,0.3739362313,75.328368673,76.794171973,75.954309609,77.504881018,-0.793391949,-0.668324991,-1.401226641,0.0645766592,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-271,5,80.665093077,0.3963164933,76.062758664,0.3741063135,75.329523659,76.795993668,75.954309609,77.504881018,-0.792168165,-0.66683665,-1.400071655,0.066398355,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-270,5,80.666331751,0.3964853145,76.06425866,0.374284257,75.330674892,76.797842428,75.954309609,77.504881018,-0.79092949,-0.665336654,-1.398920421,0.0682471142,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-269,5,80.667585444,0.3966615441,76.06577037,0.3744700038,75.331822545,76.799718195,75.954309609,77.504881018,-0.789675797,-0.663824943,-1.397772768,0.0701228813,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-268,5,80.668854284,0.3968451235,76.067293853,0.3746634908,75.332966801,76.801620905,75.954309609,77.504881018,-0.788406958,-0.66230146,-1.396628513,0.0720255919,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-267,5,80.670138398,0.3970359899,76.068829168,0.3748646506,75.334107849,76.803550486,75.954309609,77.504881018,-0.787122843,-0.660766146,-1.395487464,0.0739551726,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-266,5,80.671437917,0.3972340761,76.070376373,0.3750734112,75.335245891,76.805506855,75.954309609,77.504881018,-0.785823325,-0.659218941,-1.394349422,0.0759115411,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-265,5,80.672752967,0.3974393108,76.071935527,0.375289696,75.336381135,76.80748992,75.954309609,77.504881018,-0.784508275,-0.657659786,-1.393214178,0.0778946062,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-264,5,80.674083677,0.3976516183,76.07350669,0.375513424,75.337513799,76.809499581,75.954309609,77.504881018,-0.783177564,-0.656088623,-1.392081514,0.079904268,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-263,5,80.675430175,0.397870919,76.07508992,0.3757445099,75.338644109,76.811535731,75.954309609,77.504881018,-0.781831066,-0.654505393,-1.390951205,0.0819404179,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-262,5,80.676792591,0.3980971289,76.076685276,0.3759828638,75.339772299,76.813598252,75.954309609,77.504881018,-0.78046865,-0.652910038,-1.389823014,0.0840029388,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-261,5,80.678171051,0.3983301601,76.078292816,0.3762283917,75.340898614,76.815687019,75.954309609,77.504881018,-0.77909019,-0.651302497,-1.3886967,0.0860917052,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-260,5,80.679565685,0.3985699206,76.0799126,0.3764809954,75.342023304,76.817801897,75.954309609,77.504881018,-0.777695556,-0.649682713,-1.38757201,0.0882065833,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-259,5,80.680976621,0.3988163147,76.081544687,0.3767405723,75.343146629,76.819942744,75.954309609,77.504881018,-0.77628462,-0.648050627,-1.386448685,0.0903474311,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-258,5,80.682403987,0.3990692425,76.083189134,0.3770070158,75.344268856,76.822109412,75.954309609,77.504881018,-0.774857255,-0.646406179,-1.385326457,0.0925140986,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-257,5,80.683847911,0.3993286004,76.084846002,0.3772802155,75.345390263,76.824301741,75.954309609,77.504881018,-0.77341333,-0.644749312,-1.384205051,0.0947064277,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-256,5,80.685308522,0.3995942809,76.086515348,0.3775600565,75.346511131,76.826519566,75.954309609,77.504881018,-0.771952719,-0.643079965,-1.383084183,0.0969242528,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-255,5,80.686785948,0.3998661731,76.088197233,0.3778464205,75.347631752,76.828762714,75.954309609,77.504881018,-0.770475293,-0.641398081,-1.381963562,0.0991674003,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-254,5,80.688280318,0.4001441621,76.089891714,0.3781391851,75.348752425,76.831031003,75.954309609,77.504881018,-0.768980924,-0.6397036,-1.380842889,0.1014356893,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-253,5,80.689791759,0.4004281296,76.09159885,0.3784382242,75.349873455,76.833324245,75.954309609,77.504881018,-0.767469482,-0.637996463,-1.379721858,0.1037289315,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
