TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
713,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
714,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
715,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
716,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
717,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
718,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
719,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
720,,,,,,,,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
0,1,38.492408851,2.3203796797,39.61734019,2.2682940355,35.171543328,44.063137051,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
1,1,38.479992338,2.3203770694,39.604394175,2.2682912975,35.15860268,44.05018567,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
2,1,38.466987093,2.3203676758,39.59070811,2.2682820478,35.144934744,44.036481476,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
3,1,38.453407105,2.320351664,39.57629928,2.2682664451,35.130556495,44.022042065,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
4,1,38.439266362,2.3203292112,39.561184971,2.2682446599,35.115484884,44.006885058,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
5,1,38.42457885,2.3203005065,39.545382469,2.2682168741,35.099736842,43.991028097,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
6,1,38.409358559,2.3202657495,39.528909061,2.2681832797,35.083329278,43.974488845,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
7,1,38.393619475,2.3202251495,39.511782033,2.2681440782,35.066279084,43.957284982,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
8,1,38.377375587,2.3201789248,39.49401867,2.2680994792,35.048603134,43.939434206,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
9,1,38.360640882,2.3201273015,39.475636259,2.2680497002,35.030318289,43.92095423,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
10,1,38.343429348,2.3200705128,39.456652086,2.2679949656,35.011441394,43.901862778,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
11,1,38.325754972,2.3200087985,39.437083437,2.2679355057,34.991989285,43.882177589,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
12,1,38.307631743,2.3199424034,39.416947598,2.267871556,34.971978785,43.861916411,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
13,1,38.289073649,2.3198715773,39.396261855,2.2678033566,34.951426711,43.841096999,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
14,1,38.270094676,2.3197965738,39.375043495,2.2677311513,34.930349871,43.819737118,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
15,1,38.250708813,2.3197176498,39.353309802,2.2676551869,34.908765067,43.797854537,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
16,1,38.230930047,2.3196350646,39.331078065,2.2675757126,34.886689097,43.775467032,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
17,1,38.210772367,2.3195490791,39.308365568,2.2674929793,34.864138755,43.75259238,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
18,1,38.19024976,2.3194599554,39.285189597,2.2674072389,34.841130834,43.729248361,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
19,1,38.169376213,2.3193679561,39.26156744,2.2673187435,34.817682125,43.705452754,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
20,1,38.148165716,2.3192733434,39.237516381,2.2672277452,34.79380942,43.681223341,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
21,1,38.126632254,2.3191763785,39.213053707,2.2671344952,34.769529514,43.6565779,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
22,1,38.104789817,2.3190773216,39.188196705,2.2670392432,34.744859203,43.631534206,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
23,1,38.082652391,2.3189764305,39.162962659,2.2669422369,34.719815288,43.606110031,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
24,1,38.060233965,2.3188739603,39.137368857,2.2668437216,34.694414573,43.580323142,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
25,1,38.037548526,2.3187701634,39.111432585,2.2667439397,34.66867387,43.554191299,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
26,1,38.014610062,2.3186652882,39.085171127,2.2666431297,34.642609998,43.527732257,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
27,1,37.991432561,2.318559579,39.058601772,2.2665415264,34.616239782,43.500963761,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
28,1,37.968030011,2.3184532756,39.031741804,2.2664393602,34.589580057,43.47390355,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
29,1,37.944416399,2.3183466126,39.00460851,2.2663368563,34.562647668,43.446569351,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
30,1,37.920605714,2.3182398191,38.977219176,2.2662342349,34.53545947,43.418978882,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
31,1,37.896611942,2.3181331184,38.949591088,2.2661317103,34.508032327,43.391149848,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
32,1,37.872449071,2.3180267273,38.921741532,2.2660294908,34.480383118,43.363099945,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
33,1,37.848131091,2.317920856,38.893687794,2.2659277782,34.452528735,43.334846853,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
34,1,37.823671987,2.3178157078,38.86544716,2.2658267678,34.424486079,43.306408242,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
35,1,37.799085748,2.3177114783,38.837036917,2.2657266474,34.396272069,43.277801765,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
36,1,37.774386362,2.3176083557,38.808474351,2.2656275977,34.367903637,43.249045064,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
37,1,37.749587817,2.3175065202,38.779776747,2.2655297916,34.339397731,43.220155763,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
38,1,37.724704099,2.3174061437,38.750961391,2.2654333942,34.310771312,43.191151471,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
39,1,37.699749198,2.3173073896,38.722045571,2.2653385623,34.28204136,43.162049783,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
40,1,37.6747371,2.3172104127,38.693046572,2.2652454446,34.253224868,43.132868275,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
41,1,37.649681794,2.3171153588,38.663981679,2.2651541809,34.22433885,43.103624508,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
42,1,37.624597267,2.3170223648,38.63486818,2.2650649026,34.195400334,43.074336025,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
43,1,37.599497506,2.3169315581,38.60572336,2.2649777319,34.166426367,43.045020353,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
44,1,37.574396501,2.3168430569,38.576564505,2.2648927822,34.137434011,43.015694999,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
45,1,37.549308238,2.3167569698,38.547408902,2.2648101577,34.108440349,42.986377454,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
46,1,37.524246706,2.316673396,38.518273836,2.2647299534,34.079462482,42.95708519,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
47,1,37.499225891,2.3165924248,38.489176594,2.2646522549,34.050517527,42.927835661,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
48,1,37.474259782,2.3165141358,38.460134461,2.2645771387,34.02162262,42.898646302,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
49,1,37.449362367,2.3164385989,38.431164725,2.2645046716,33.992794917,42.869534532,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
50,1,37.424547633,2.3163658744,38.40228467,2.2644349112,33.964051591,42.840517749,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
51,1,37.399829568,2.3162960126,38.373511583,2.2643679058,33.935409833,42.811613333,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
52,1,37.37522216,2.3162290541,38.344862751,2.264303694,33.906886854,42.782838648,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
53,1,37.350739397,2.31616503,38.316355459,2.2642423057,33.878499882,42.754211036,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
54,1,37.326395266,2.3161039616,38.288006993,2.2641837609,33.850266162,42.725747824,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
55,1,37.302203755,2.3160458608,38.259834639,2.2641280709,33.822202959,42.697466319,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
56,1,37.278178852,2.3159907302,38.231855684,2.264075238,33.794327555,42.669383813,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
57,1,37.254334544,2.315938563,38.204087414,2.2640252553,33.76665725,42.641517578,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
58,1,37.23068482,2.3158893433,38.176547115,2.2639781075,33.739209359,42.61388487,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
59,1,37.207243667,2.3158430466,38.149252072,2.2639337706,33.712001215,42.586502928,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
60,1,37.184025072,2.3157996393,38.122219572,2.2638922122,33.685050169,42.559388975,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
61,1,37.161040528,2.3157590722,38.09546383,2.2638533847,33.658370527,42.532557132,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
62,1,37.138291538,2.3157212614,38.06898677,2.2638172075,33.631964374,42.506009166,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
63,1,37.11577711,2.3156861167,38.042787248,2.2637835937,33.605830734,42.479743762,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
64,1,37.093496251,2.3156535493,38.016864118,2.263752458,33.579968629,42.453759606,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
65,1,37.071447969,2.3156234721,37.991216233,2.2637237166,33.554377077,42.42805539,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
66,1,37.049631272,2.3155957996,37.965842449,2.2636972872,33.529055094,42.402629804,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
67,1,37.028045167,2.3155704479,37.940741619,2.2636730892,33.504001691,42.377481547,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
68,1,37.006688663,2.3155473347,37.915912597,2.2636510434,33.479215879,42.352609316,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
69,1,36.985560765,2.3155263792,37.891354238,2.2636310721,33.454696663,42.328011814,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
70,1,36.964660483,2.3155075022,37.867065396,2.2636130991,33.430443047,42.303687745,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
71,1,36.943986823,2.315490626,37.843044925,2.2635970496,33.406454033,42.279635817,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
72,1,36.923538793,2.3154756744,37.819291679,2.2635828505,33.382728617,42.255854742,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
73,1,36.903315402,2.3154625728,37.795804513,2.2635704299,33.359265795,42.232343231,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
74,1,36.883315656,2.3154512479,37.77258228,2.2635597173,33.336064559,42.209100002,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
75,1,36.863538563,2.315441628,37.749623836,2.2635506438,33.313123898,42.186123774,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
76,1,36.84398313,2.3154336429,37.726928033,2.2635431419,33.290442799,42.163413268,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
77,1,36.824648366,2.3154272236,37.704493727,2.2635371452,33.268020246,42.140967208,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
78,1,36.805533278,2.3154223029,37.682319771,2.263532589,33.24585522,42.118784322,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
79,1,36.786636873,2.3154188146,37.66040502,2.2635294097,33.2239467,42.096863339,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
80,1,36.767958159,2.3154166942,37.638748327,2.2635275452,33.202293662,42.075202993,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
81,1,36.749496144,2.3154158783,37.617348548,2.2635269346,33.180895079,42.053802017,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
82,1,36.731249836,2.3154163051,37.596204536,2.2635275185,33.159749923,42.032659149,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
83,1,36.713218241,2.3154179141,37.575315146,2.2635292386,33.138857161,42.01177313,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
84,1,36.695400367,2.3154206461,37.554679231,2.2635320379,33.11821576,41.991142702,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
85,1,36.677795223,2.315424443,37.534295646,2.2635358608,33.097824682,41.97076661,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
86,1,36.660401816,2.3154292484,37.514163245,2.2635406527,33.07768289,41.950643601,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
87,1,36.643219152,2.315435007,37.494280883,2.2635463606,33.05778934,41.930772426,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
88,1,36.626246241,2.3154416646,37.474647413,2.2635529324,33.038142989,41.911151837,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
89,1,36.609482089,2.3154491685,37.45526169,2.2635603174,33.018742792,41.891780588,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
90,1,36.592925704,2.3154574671,37.436122567,2.2635684659,32.999587699,41.872657436,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
91,1,36.576576094,2.3154665102,37.4172289,2.2635773296,32.980676659,41.853781142,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
92,1,36.560432267,2.3154762485,37.398579542,2.2635868612,32.962008619,41.835150466,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
93,1,36.544493229,2.3154866342,37.380173348,2.2635970147,32.943582524,41.816764172,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
94,1,36.528757989,2.3154976206,37.362009171,2.263607745,32.925397317,41.798621026,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
95,1,36.513225553,2.3155091621,37.344085867,2.2636190084,32.907451936,41.780719798,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
96,1,36.497894931,2.3155212142,37.326402288,2.2636307621,32.88974532,41.763059256,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
97,1,36.482765129,2.3155337337,37.30895729,2.2636429646,32.872276405,41.745638174,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
98,1,36.467835155,2.3155466785,37.291749726,2.2636555752,32.855044125,41.728455327,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
99,1,36.453104016,2.3155600074,37.274778451,2.2636685545,32.838047411,41.711509491,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
100,1,36.43857072,2.3155736806,37.258042319,2.2636818641,32.821285192,41.694799445,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
101,1,36.424234276,2.3155876593,37.241540184,2.2636954666,32.804756397,41.678323971,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
102,1,36.410093689,2.3156019055,37.2252709,2.2637093257,32.78845995,41.662081851,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
103,1,36.396147968,2.3156163826,37.209233322,2.2637234059,32.772394775,41.646071869,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
104,1,36.382396121,2.3156310548,37.193426304,2.263737673,32.756559793,41.630292814,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
105,1,36.368837156,2.3156458875,37.177848699,2.2637520937,32.740953925,41.614743474,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
106,1,36.355470078,2.3156608471,37.162499363,2.2637666355,32.725576087,41.599422639,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
107,1,36.342293898,2.3156759008,37.147377149,2.263781267,32.710425196,41.584329103,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
108,1,36.329307621,2.315691017,37.132480912,2.2637959578,32.695500165,41.569461659,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
109,1,36.316510255,2.3157061651,37.117809505,2.2638106783,32.680799906,41.554819104,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
110,1,36.303900809,2.3157213151,37.103361784,2.2638253999,32.666323331,41.540400236,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
111,1,36.29147829,2.3157364385,37.089136601,2.2638400949,32.652069346,41.526203856,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
112,1,36.279241705,2.3157515072,37.075132812,2.2638547366,32.63803686,41.512228764,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
113,1,36.267190062,2.3157664943,37.06134927,2.2638692989,32.624224776,41.498473764,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
114,1,36.255322368,2.3157813738,37.04778483,2.2638837569,32.610631999,41.484937661,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
115,1,36.243637632,2.3157961206,37.034438346,2.2638980863,32.59725743,41.471619263,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
116,1,36.23213486,2.3158107103,37.021308673,2.2639122639,32.584099969,41.458517377,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
117,1,36.220813061,2.3158251196,37.008394663,2.263926267,32.571158514,41.445630813,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
118,1,36.209671242,2.3158393259,36.995695173,2.263940074,32.558431962,41.432958384,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
119,1,36.19870841,2.3158533075,36.983209055,2.263953664,32.545919207,41.420498902,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
120,1,36.187923574,2.3158670436,36.970935163,2.263967017,32.533619145,41.408251182,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
121,1,36.17731574,2.315880514,36.958872354,2.2639801135,32.521530666,41.396214041,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
122,1,36.166883916,2.3158936995,36.947019479,2.2639929352,32.509652662,41.384386297,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
123,1,36.156627111,2.3159065816,36.935375394,2.2640054642,32.49798402,41.372766768,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
124,1,36.146544331,2.3159191427,36.923938953,2.2640176835,32.486523629,41.361354277,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
125,1,36.136634585,2.3159313657,36.91270901,2.2640295768,32.475270376,41.350147644,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
126,1,36.126896879,2.3159432346,36.901684419,2.2640411286,32.464223143,41.339145694,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
127,1,36.117330221,2.3159547339,36.890864034,2.264052324,32.453380816,41.328347252,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
128,1,36.10793362,2.3159658488,36.88024671,2.2640631488,32.442742276,41.317751145,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
