TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-89,2,57.804892622,0.2725942814,54.322326496,0.2607958984,53.811175855,54.833477137,53.841972456,54.864417807,-0.039464652,-0.030868636,-0.542019277,0.4802820053,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-88,2,57.80539182,0.2725858223,54.32255506,0.2607873322,53.811421209,54.833688912,53.841972456,54.864417807,-0.038965454,-0.030640071,-0.541773923,0.4804937805,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-87,2,57.805949647,0.2725777332,54.322840474,0.2607791537,53.811722652,54.833958297,53.841972456,54.864417807,-0.038407627,-0.030354657,-0.541472479,0.4807631651,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-86,2,57.806566428,0.2725700426,54.323183055,0.2607713929,53.812080444,54.834285666,53.841972456,54.864417807,-0.037790846,-0.030012076,-0.541114687,0.4810905349,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-85,2,57.807242487,0.27256278,54.32358312,0.2607640802,53.812494842,54.834671399,53.841972456,54.864417807,-0.037114787,-0.029612011,-0.54070029,0.4814762672,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-84,2,57.807978148,0.2725559753,54.324040986,0.2607572471,53.812966101,54.835115872,53.841972456,54.864417807,-0.036379126,-0.029154145,-0.540229031,0.4819207407,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-83,2,57.808773735,0.2725496594,54.324556971,0.2607509256,53.813494475,54.835619467,53.841972456,54.864417807,-0.035583539,-0.02863816,-0.539700656,0.4824243356,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-82,2,57.809629572,0.2725438638,54.325131392,0.2607451485,53.814080219,54.836182565,53.841972456,54.864417807,-0.034727702,-0.028063739,-0.539114913,0.4829874337,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-81,2,57.810545984,0.2725386208,54.325764566,0.2607399497,53.814723582,54.836805549,53.841972456,54.864417807,-0.033811291,-0.027430566,-0.538471549,0.4836104181,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-80,2,57.811523294,0.2725339634,54.32645681,0.2607353634,53.815424816,54.837488805,53.841972456,54.864417807,-0.032833981,-0.026738321,-0.537770316,0.4842936736,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-79,2,57.812561826,0.2725299253,54.327208443,0.260731425,53.816184167,54.838232718,53.841972456,54.864417807,-0.031795448,-0.025986689,-0.537010964,0.4850375867,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-78,2,57.813661905,0.2725265412,54.32801978,0.2607281705,53.817001883,54.839037677,53.841972456,54.864417807,-0.030695369,-0.025175352,-0.536193248,0.4858425452,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-77,2,57.814823855,0.2725238465,54.32889114,0.2607256366,53.817878209,54.83990407,53.841972456,54.864417807,-0.029533419,-0.024303992,-0.535316922,0.4867089386,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-76,2,57.816048,0.2725218772,54.329822839,0.2607238612,53.818813388,54.84083229,53.841972456,54.864417807,-0.028309275,-0.023372293,-0.534381743,0.4876371582,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-75,2,57.817334663,0.2725206702,54.330815195,0.2607228827,53.819807662,54.841822728,53.841972456,54.864417807,-0.027022611,-0.022379936,-0.533387469,0.4886275965,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-74,2,57.81868417,0.2725202634,54.331868526,0.2607227404,53.820861272,54.84287578,53.841972456,54.864417807,-0.025673105,-0.021326606,-0.53233386,0.4896806482,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-73,2,57.820096843,0.2725206953,54.332983148,0.2607234745,53.821974455,54.843991841,53.841972456,54.864417807,-0.024260431,-0.020211984,-0.531220676,0.4907967091,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-72,2,57.821573008,0.2725220052,54.334159379,0.2607251261,53.823147449,54.845171308,53.841972456,54.864417807,-0.022784266,-0.019035753,-0.530047683,0.491976177,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-71,2,57.823112988,0.2725242334,54.335397536,0.2607277371,53.824380488,54.846414583,53.841972456,54.864417807,-0.021244286,-0.017797596,-0.528814643,0.4932194515,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-70,2,57.824717108,0.2725274209,54.336697936,0.2607313503,53.825673807,54.847722065,53.841972456,54.864417807,-0.019640166,-0.016497195,-0.527521324,0.4945269335,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-69,2,57.826385691,0.2725316095,54.338060897,0.2607360092,53.827027637,54.849094157,53.841972456,54.864417807,-0.017971583,-0.015134234,-0.526167495,0.495899026,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-68,2,57.828119062,0.2725368421,54.339486736,0.2607417586,53.828442207,54.850531265,53.841972456,54.864417807,-0.016238212,-0.013708395,-0.524752924,0.4973361336,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-67,2,57.829917544,0.2725431622,54.340975771,0.2607486437,53.829917747,54.852033794,53.841972456,54.864417807,-0.01443973,-0.012219361,-0.523277384,0.4988386626,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-66,2,57.831781463,0.2725506143,54.342528317,0.260756711,53.831454482,54.853602153,53.841972456,54.864417807,-0.012575812,-0.010666814,-0.521740649,0.5004070212,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
