TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
303,1,79.980211943,2.1234863535,78.791479837,2.1061339598,74.663520195,82.919439479,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
304,1,79.98304917,2.1234901311,78.794499111,2.106137465,74.666532599,82.922465623,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
305,1,79.985835135,2.1234943481,78.797465981,2.1061414085,74.669491739,82.925440222,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
306,1,79.988569036,2.1234989992,78.800379655,2.106145785,74.672396836,82.928362474,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
307,1,79.991250076,2.123504079,78.803239344,2.1061505889,74.675247109,82.931231578,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
308,1,79.993877453,2.1235095815,78.806044256,2.1061558145,74.67804178,82.934046733,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
309,1,79.99645037,2.1235155009,78.808793602,2.1061614557,74.680780068,82.936807135,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
310,1,79.998968027,2.1235218307,78.811486589,2.1061675065,74.683461197,82.939511982,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
311,1,80.001429624,2.1235285646,78.814122429,2.1061739602,74.686084387,82.942160471,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
312,1,80.003834362,2.1235356957,78.81670033,2.1061808102,74.688648863,82.944751798,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
313,1,80.006181442,2.1235432172,78.819219502,2.1061880497,74.691153845,82.947285158,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
314,1,80.008470065,2.1235511219,78.821679154,2.1061956714,74.693598559,82.949759748,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
315,1,80.010699431,2.1235594023,78.824078495,2.106203668,74.695982227,82.952174763,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
316,1,80.01286874,2.1235680509,78.826416735,2.106212032,74.698304074,82.954529396,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
317,1,80.014977195,2.1235770598,78.828693084,2.1062207556,74.700563325,82.956822843,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
318,1,80.017023994,2.123586421,78.83090675,2.1062298307,74.702759204,82.959054296,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
319,1,80.019008339,2.1235961262,78.833056944,2.1062392491,74.704890938,82.96122295,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
320,1,80.020929431,2.1236061669,78.835142874,2.1062490025,74.706957752,82.963327996,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
321,1,80.02278647,2.1236165346,78.83716375,2.1062590821,74.708958872,82.965368628,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
322,1,80.024578657,2.1236272203,78.839118782,2.1062694793,74.710893526,82.967344038,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
323,1,80.026305193,2.1236382149,78.841007178,2.1062801849,74.712760939,82.969253417,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
324,1,80.027965277,2.1236495093,78.842828149,2.1062911898,74.714560341,82.971095957,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
325,1,80.029558112,2.1236610939,78.844580903,2.1063024845,74.716290958,82.972870849,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
326,1,80.031082897,2.1236729592,78.846264651,2.1063140596,74.717952019,82.974577283,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
327,1,80.032538834,2.1236850953,78.847878601,2.1063259051,74.719542752,82.97621445,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
328,1,80.033925122,2.1236974921,78.849421963,2.1063380112,74.721062386,82.977781539,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
329,1,80.035240963,2.1237101396,78.850893946,2.1063503677,74.722510151,82.979277741,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
330,1,80.036485558,2.1237230274,78.85229376,2.1063629643,74.723885276,82.980702244,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
331,1,80.037658106,2.123736145,78.853620614,2.1063757907,74.725186991,82.982054237,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
332,1,80.038757809,2.1237494817,78.854873718,2.106388836,74.726414526,82.98333291,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
333,1,80.039783867,2.1237630267,78.856052281,2.1064020897,74.727567112,82.984537449,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
334,1,80.040735482,2.1237767689,78.857155512,2.1064155406,74.72864398,82.985667044,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
335,1,80.041611852,2.1237906972,78.858182621,2.1064291778,74.72964436,82.986720881,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
336,1,80.042412181,2.1238048004,78.859132817,2.10644299,74.730567485,82.987698149,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
337,1,80.043135667,2.123819067,78.86000531,2.1064569659,74.731412585,82.988598034,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
338,1,80.043781512,2.1238334855,78.860799308,2.1064710938,74.732178894,82.989419723,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
339,1,80.044348916,2.123848044,78.861514023,2.1064853622,74.732865643,82.990162403,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
340,1,80.04483708,2.1238627309,78.862148662,2.1064997593,74.733472064,82.99082526,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
341,1,80.045245205,2.1238775342,78.862702436,2.1065142732,74.733997391,82.991407481,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
342,1,80.045572491,2.1238924417,78.863174553,2.1065288919,74.734440856,82.99190825,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
343,1,80.04581814,2.1239074414,78.863564223,2.1065436033,74.734801692,82.992326754,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
344,1,80.045981351,2.1239225208,78.863870656,2.1065583951,74.735079134,82.992662179,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
345,1,80.046061325,2.1239376677,78.864093061,2.1065732549,74.735272414,82.992913708,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
346,1,80.046057264,2.1239528695,78.864230647,2.1065881705,74.735380766,82.993080529,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
347,1,80.045968367,2.1239681137,78.864282624,2.1066031292,74.735403424,82.993161824,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
348,1,80.045793836,2.1239833876,78.864248201,2.1066181184,74.735339623,82.99315678,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
349,1,80.04553287,2.1239986784,78.864126588,2.1066331254,74.735188597,82.99306458,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
350,1,80.045184672,2.1240139733,78.863916994,2.1066481376,74.734949579,82.992884409,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
351,1,80.044748441,2.1240292595,78.863618629,2.106663142,74.734621805,82.992615452,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
352,1,80.044223378,2.1240445239,78.863230701,2.1066781257,74.73420451,82.992256892,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
353,1,80.043608684,2.1240597536,78.86275242,2.1066930759,74.733696927,82.991807913,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
354,1,80.042903559,2.1240749354,78.862182996,2.1067079794,74.733098293,82.9912677,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
355,1,80.042107204,2.1240900564,78.861521639,2.1067228234,74.732407842,82.990635436,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
356,1,80.04121882,2.1241051033,78.860767556,2.1067375945,74.731624808,82.989910304,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
357,1,80.040237608,2.1241200629,78.859919959,2.1067522799,74.730748428,82.98909149,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
358,1,80.039162768,2.1241349221,78.858978056,2.1067668662,74.729777936,82.988178176,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
359,1,80.0379935,2.1241496677,78.857941057,2.1067813404,74.728712568,82.987169545,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
360,1,80.036729006,2.1241642863,78.856808171,2.1067956892,74.727551559,82.986064783,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
361,1,80.035368673,2.1241787656,78.855578793,2.1068099003,74.726294328,82.984863258,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
362,1,80.033912634,2.1241930965,78.85425306,2.1068239648,74.724941029,82.983565091,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
363,1,80.03236121,2.1242072712,78.852831294,2.1068378748,74.723492,82.982170588,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
364,1,80.030714719,2.1242212819,78.851313817,2.1068516224,74.721947578,82.980680056,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
365,1,80.028973484,2.1242351212,78.849700952,2.1068652003,74.720308101,82.979093804,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
366,1,80.027137823,2.1242487816,78.847993021,2.1068786011,74.718573904,82.977412138,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
367,1,80.025208056,2.1242622562,78.846190346,2.1068918179,74.716745325,82.975635367,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
368,1,80.023184505,2.124275538,78.844293249,2.1069048438,74.714822698,82.973763801,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
369,1,80.021067488,2.1242886204,78.842302053,2.1069176721,74.712806359,82.971797748,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
370,1,80.018857326,2.1243014971,78.84021708,2.1069302964,74.710696642,82.969737518,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
371,1,80.016554339,2.1243141617,78.838038653,2.1069427106,74.708493883,82.967583422,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
372,1,80.014158848,2.1243266082,78.835767092,2.1069549085,74.706198415,82.965335769,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
373,1,80.011671171,2.1243388308,78.833402721,2.1069668845,74.703810572,82.962994871,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
374,1,80.00909163,2.1243508239,78.830945863,2.1069786328,74.701330687,82.960561038,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
375,1,80.006420544,2.124362582,78.828396838,2.1069901482,74.698759092,82.958034584,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
376,1,80.003658234,2.1243741,78.82575597,2.1070014253,74.696096121,82.955415818,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
377,1,80.000805019,2.1243853727,78.82302358,2.1070124592,74.693342106,82.952705055,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
378,1,79.99786122,2.1243963954,78.820199992,2.1070232451,74.690497377,82.949902607,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
379,1,79.994827156,2.1244071635,78.817285527,2.1070337783,74.687562267,82.947008786,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
380,1,79.991703148,2.1244176723,78.814280507,2.1070440544,74.684537107,82.944023907,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
381,1,79.988489517,2.1244279178,78.811185255,2.1070540691,74.681422226,82.940948284,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
382,1,79.985186581,2.1244378958,78.808000093,2.1070638184,74.678217956,82.93778223,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
383,1,79.981794661,2.1244476025,78.804725343,2.1070732984,74.674924626,82.934526061,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
384,1,79.978314077,2.124457034,78.801361328,2.1070825053,74.671542565,82.931180091,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
385,1,79.97474515,2.1244661869,78.79790837,2.1070914358,74.668072103,82.927744636,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
386,1,79.971088199,2.1244750578,78.79436679,2.1071000863,74.664513569,82.924220011,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
387,1,79.967343544,2.1244836436,78.790736912,2.1071084539,74.660867291,82.920606533,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
388,1,79.963511506,2.1244919412,78.787019058,2.1071165353,74.657133597,82.916904518,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
389,1,79.959592404,2.1244999478,78.783213549,2.107124328,74.653312815,82.913114283,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
390,1,79.95558656,2.1245076608,78.779320708,2.1071318292,74.649405272,82.909236144,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
391,1,79.951494291,2.1245150777,78.775340858,2.1071390363,74.645411296,82.90527042,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
392,1,79.94731592,2.124522196,78.77127432,2.1071459472,74.641331213,82.901217427,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
393,1,79.943051766,2.1245290138,78.767121417,2.1071525597,74.63716535,82.897077485,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
394,1,79.938702148,2.124535529,78.762882472,2.1071588717,74.632914033,82.892850911,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
395,1,79.934267388,2.1245417398,78.758557805,2.1071648816,74.628577587,82.888538023,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
396,1,79.929747805,2.1245476444,78.754147741,2.1071705875,74.624156339,82.884139142,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
397,1,79.925143719,2.1245532415,78.7496526,2.107175988,74.619650613,82.879654586,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
398,1,79.92045545,2.1245585296,78.745072705,2.1071810818,74.615060735,82.875084675,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
399,1,79.915683319,2.1245635075,78.740408379,2.1071858676,74.610387029,82.870429728,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
400,1,79.910827645,2.1245681742,78.735659943,2.1071903445,74.605629818,82.865690067,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
401,1,79.905888749,2.1245725288,78.73082772,2.1071945115,74.600789428,82.860866012,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
402,1,79.900866951,2.1245765706,78.725912032,2.1071983679,74.595866182,82.855957882,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
403,1,79.895762571,2.1245802989,78.720913202,2.107201913,74.590860404,82.850966001,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
404,1,79.890575928,2.1245837134,78.715831552,2.1072051466,74.585772415,82.845890688,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
405,1,79.885307343,2.1245868136,78.710667403,2.1072080682,74.580602541,82.840732265,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
406,1,79.879957137,2.1245895995,78.705421079,2.1072106777,74.575351102,82.835491056,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
407,1,79.874525628,2.124592071,78.700092901,2.1072129751,74.570018421,82.83016738,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
408,1,79.869013138,2.1245942282,78.694683192,2.1072149604,74.564604821,82.824761562,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
409,1,79.863419986,2.1245960714,78.689192273,2.107216634,74.559110622,82.819273924,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
410,1,79.857746492,2.124597601,78.683620468,2.1072179963,74.553536147,82.813704789,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
411,1,79.851992977,2.1245988176,78.677968099,2.1072190477,74.547881717,82.808054481,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
412,1,79.84615976,2.1245997216,78.672235487,2.107219789,74.542147652,82.802323322,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
413,1,79.840247163,2.1246003141,78.666422955,2.1072202208,74.536334274,82.796511636,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
414,1,79.834255503,2.1246005957,78.660530826,2.1072203442,74.530441903,82.790619749,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
415,1,79.828185103,2.1246005677,78.654559421,2.1072201602,74.524470858,82.784647983,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
416,1,79.822036281,2.1246002312,78.648509063,2.1072196699,74.518421461,82.778596664,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
417,1,79.815809359,2.1245995875,78.642380073,2.1072188747,74.512294031,82.772466116,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
418,1,79.809504655,2.1245986379,78.636172776,2.1072177759,74.506088886,82.766256665,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
419,1,79.803122491,2.1245973841,78.629887491,2.1072163752,74.499806348,82.759968635,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
420,1,79.796663186,2.1245958277,78.623524543,2.107214674,74.493446733,82.753602352,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
421,1,79.79012706,2.1245939704,78.617084252,2.1072126743,74.487010362,82.747158143,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
422,1,79.783514434,2.1245918142,78.610566942,2.1072103779,74.480497553,82.740636332,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
423,1,79.776825627,2.124589361,78.603972935,2.1072077868,74.473908624,82.734037246,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
424,1,79.77006096,2.1245866131,78.597302552,2.1072049031,74.467243893,82.727361211,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
425,1,79.763220753,2.1245835725,78.590556117,2.1072017291,74.460503679,82.720608555,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
426,1,79.756305325,2.1245802416,78.58373395,2.1071982671,74.453688298,82.713779603,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
427,1,79.749314997,2.124576623,78.576836376,2.1071945195,74.446798069,82.706874683,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
428,1,79.742250089,2.1245727191,78.569863715,2.1071904888,74.439833308,82.699894123,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
429,1,79.735110921,2.1245685326,78.562816291,2.1071861778,74.432794333,82.692838249,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
430,1,79.727897813,2.1245640662,78.555694425,2.1071815892,74.42568146,82.685707389,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
431,1,79.720611085,2.1245593229,78.548498439,2.1071767258,74.418495007,82.678501871,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
432,1,79.713251058,2.1245543055,78.541228656,2.1071715906,74.411235289,82.671222024,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
433,1,79.705818051,2.1245490172,78.533885399,2.1071661867,74.403902623,82.663868175,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
434,1,79.698312385,2.1245434611,78.526468989,2.1071605171,74.396497325,82.656440653,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
435,1,79.690734379,2.1245376405,78.518979749,2.1071545852,74.389019711,82.648939786,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
436,1,79.683084353,2.1245315587,78.511418,2.1071483944,74.381470097,82.641365904,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
437,1,79.675362628,2.1245252191,78.503784066,2.1071419479,74.373848798,82.633719335,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
438,1,79.667569525,2.1245186253,78.496078268,2.1071352494,74.366156129,82.626000408,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
439,1,79.659705362,2.1245117809,78.488300929,2.1071283024,74.358392406,82.618209453,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
440,1,79.651770459,2.1245046896,78.480452371,2.1071211108,74.350557943,82.6103468,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
441,1,79.643765138,2.1244973552,78.472532917,2.1071136781,74.342653056,82.602412777,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
442,1,79.635689719,2.1244897816,78.464542887,2.1071060084,74.334678059,82.594407716,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
443,1,79.62754452,2.1244819727,78.456482606,2.1070981056,74.326633267,82.586331945,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
444,1,79.619329863,2.1244739327,78.448352394,2.1070899737,74.318518993,82.578185795,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
445,1,79.611046067,2.1244656656,78.440152575,2.1070816168,74.310335553,82.569969596,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
446,1,79.602693452,2.1244571756,78.43188347,2.1070730392,74.30208326,82.56168368,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
447,1,79.594272339,2.124448467,78.423545402,2.1070642451,74.293762429,82.553328376,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
448,1,79.585783048,2.1244395442,78.415138693,2.1070552388,74.285373372,82.544904015,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
449,1,79.577225899,2.1244304115,78.406663666,2.1070460249,74.276916403,82.536410928,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
450,1,79.568601211,2.1244210737,78.398120641,2.1070366077,74.268391837,82.527849446,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
